date,score_twitter,volume_gg,volume_twitter,volume_wiki
1452902400,0.121825431936475,1682,59,9734
1452988800,0.066358063090669,1662,52,10163
1453075200,0.176911254317499,1741,57,11240
1453161600,0.141287510580848,1625,38,10285
1453248000,0.138316119450034,1531,41,9594
1453334400,0.070871105754179,1963,37,9741
1453420800,0.084682797512285,1938,41,8986
1453507200,0.124279425308357,1996,51,6951
1453593600,0.085766717125124,1978,55,7644
1453680000,0.02838165216319,2004,131,8952
1453766400,0.169580251059639,1997,95,8795
1453852800,0.124500933939764,1917,38,10330
1453939200,0.096134271126498,1624,25,10867
1454025600,0.160579090157546,1641,43,9933
1454112000,0.217357309710301,1703,60,7305
1454198400,0.12661132575942,1692,49,6889
1454284800,0.198947306123794,1715,60,8159
1454371200,0.047607915536142,1734,31,8575
1454457600,0.026032094927003,1640,21,8334
1454544000,0.052623070080906,1739,30,8405
1454630400,0.150985405113011,1775,30,7286
1454716800,0.222257841346433,1763,62,6576
1454803200,0.120974712964092,1879,66,7257
1454889600,0.12815455633983,1910,55,7862
1454976000,0.151240341313972,1931,66,8240
1455062400,0.041198092242776,1890,24,8415
1455148800,0.131598551520919,1444,36,8508
1455235200,0.128605772975532,1468,52,8265
1455321600,0.075325324222269,1587,57,7304
1455408000,0.124713469228777,1579,34,8707
1455494400,0.132302281867201,1603,40,11516
1455580800,0.129748446995097,1837,30,11652
1455667200,0.085059662757824,1705,47,11247
1455753600,0.0790915294391,1885,55,22016
1455840000,0.27150686001344,1971,51,15488
1455926400,0.200227538552273,1958,45,11468
1456012800,0.064654308596027,1922,63,11411
1456099200,0.117055126769113,1859,72,11126
1456185600,0.191042074773267,1862,41,10140
1456272000,-0.041858884533385,1786,17,9726
1456358400,0.008300860459378,1896,20,9689
1456444800,0.10035894155798,1848,40,8563
1456531200,0.129365494821584,1862,64,7438
1456617600,0.174599589667608,2003,55,7501
1456704000,0.138517568082454,1922,73,8818
1456790400,0.239828188961269,2097,60,9774
1456876800,0.073992342366476,1977,62,9169
1456963200,0.100018647889201,1855,33,9718
1457049600,0.061011950094349,1651,66,8221
1457136000,0.061956233841775,1690,34,7319
1457222400,0.167639451222429,1694,71,7807
1457308800,0.030899661900705,1629,61,9903
1457395200,0.037149833065339,1636,44,9547
1457481600,0.109942966919382,1589,53,8667
1457568000,0.064658401535431,1757,55,8231
1457654400,0.047097815005739,1803,39,7550
1457740800,0.163814336521154,1924,41,6256
1457827200,0.04782832440162,1985,51,7127
1457913600,0.162721029211083,1884,35,10334
1458000000,0.062465571395758,1835,45,9939
1458086400,0.050231919632055,1853,28,8767
1458172800,0.100742366514496,1685,15,8000
1458259200,0.060418402359345,1577,36,7261
1458345600,0.132898026105848,1647,59,5803
1458432000,0.112294789095318,1727,58,6392
1458518400,0.082844330096867,1713,39,7624
1458604800,0.200959364473118,1710,25,8206
1458691200,0.067537976394788,1625,10,8114
1458777600,0.035013981033725,1650,37,8782
1458864000,0.182785264176326,1690,57,7324
1458950400,0.17845081630966,1846,52,6252
1459036800,0.120924165155161,1842,44,6509
1459123200,0.087693893420669,1857,39,7847
1459209600,0.120443165704916,1839,37,8713
1459296000,0.0517745531357,1794,27,8453
1459382400,0.024019090734801,1744,28,8131
1459468800,0.11877286056322,1732,49,7467
1459555200,0.149450575186397,1779,54,6114
1459641600,0.078984319076039,1835,32,7076
1459728000,0.087567484087114,1831,43,8360
1459814400,0.141400894775504,1849,38,9526
1459900800,0.053001052406567,1795,31,8212
1459987200,0.170980974769673,1740,18,8289
1460073600,0.022117493430916,1582,31,8760
1460160000,0.114607146204478,1842,59,6351
1460246400,0.147089974560954,1789,46,6910
1460332800,0.079434926397901,1756,40,9268
1460419200,0.160433555407172,1711,42,8641
