timestamp,blocks-size,avg-block-size,n-transactions-per-block,median-confirmation-time,hash-rate,difficulty,miners-revenue,transaction-fees,cost-per-transaction-percent,cost-per-transaction,n-unique-addresses,n-transactions,n-transactions-total,n-transactions-excluding-popular,n-transactions-excluding-chains-longer-than-100,output-volume,estimated-transaction-volume-usd,score_twitter,volume_gg,volume_twitter,volume_wiki
1440979200,42943,0.409100056603774,910,7.23333333333333,428840.763924333,54256630327.89,923760,25.0420155,1.76721038485132,7.82946984786202,238504,117985,81838219,109165,64645,1064439.48177118,52272214,0.20122226313067,1633,44,8710
1441065600,43021,0.51546747368421,667,7.26666666666667,409960.981864772,54256630327.89,874008.96,28.84121772,1.0379596113122,6.19996424771228,272866,140970,81979189,130024,73911,1568804.78554721,84204525,0.190642917697717,1583,52,9295
1441152000,43122,0.658569805194805,875,12.3,415355.205310361,54256630327.89,898267.92,44.13311414,1.71421046031459,6.52133262670335,230707,137743,82116932,132339,69864,1453675.88056031,52401262,0.082082741787906,1476,34,8402
1441238400,43212,0.600775549668874,911,10.75,407263.870141977,54256630327.89,866697.62,36.44597513,1.48853951632896,6.30573185105423,249811,137446,82254378,134325,76848,1211735.92029585,58224697,0.051253613687572,1515,33,7967
1441324800,43262,0.333613138157895,912,7.25,430369.769449567,56957648455.01,881886.8,21.94174192,1.57436748414236,9.24332131477444,209983,95408,82349786,90818,59368,1116494.71852149,56015308,0.141899038596783,1620,29,6925
1441411200,43334,0.482375781456954,726,8.18333333333333,427538.389387399,56957648455.01,893388.69,32.06849601,1.93284525702932,6.50082363727652,284893,137427,82487213,127176,72233,1077080.37498207,46221429,0.13700132271895,1640,50,5814
1441497600,43392,0.367944616352201,955,7.65,450189.429884745,56957648455.01,959839.2,21.92532491,1.63943547709284,9.04646704555094,253777,106101,82593314,101418,61955,961656.67129234,58546934,0.108558071052486,1597,91,6183
1441584000,43457,0.482218161764706,1128,8.03333333333333,385067.688454876,56957648455.01,826486.75,25.98789351,1.55646720031713,6.94287472383464,238459,119041,82712355,108880,70403,950863.32113993,53100171,0.13367027098657,1573,78,7366
1441670400,43546,0.643196784172662,995,8.85,393561.82864138,56957648455.01,851509.24,28.37170322,1.3074516732015,6.71796861563222,280276,126751,82839106,123535,76632,1260514.60892923,65127397,0.198391236392901,1566,59,8373
1441756800,43646,0.711985134751773,1028,8.91666666666667,399224.588765717,56957648455.01,852524.08,26.40670885,1.12729910137141,6.62829037700495,265428,128619,82967725,125800,77361,1451482.77586577,75625367,0.178667422916707,1455,52,7966
1441843200,43770,0.738044627218935,1018,6.78333333333333,478503.230506427,56957648455.01,1019359.04,28.71675844,1.43726821576351,8.30211869721378,235288,122783,83090508,120592,72439,1382058.06135449,70923369,0.079843269207685,1472,61,8087
1441929600,43882,0.652206179190751,1134,7.41666666666667,489828.750755099,56957648455.01,1044415.29,28.99472893,1.68572345016815,6.31876052708001,252398,165288,83255796,161565,109704,1280146.77374673,61956502,0.144333968347175,1559,42,7807
1442016000,43977,0.703050963235294,1711,9.63333333333333,385067.688454876,56957648455.01,808141.81,37.79488817,2.30101085704585,5.26346448436218,258271,153538,83409334,150249,90507,858171.45351173,35121165,0.244503553569465,1507,71,6732
1442102400,44065,0.632981628571429,1307,9.23333333333333,396393.208703549,56957648455.01,810256.5,25.41672183,1.9316301337795,5.81579457364341,279964,139320,83548654,133887,94821,814693.73468515,41946773,0.120916299800324,1542,36,6759
1442188800,44176,0.700925528301887,893,8.1,450189.429884745,56957648455.01,924674.4,30.21206978,1.74420980663447,5.65442882389272,234525,163531,83712185,159347,113794,1223402.05924221,53013943,0.11851401678801,1542,46,9968
1442275200,44289,0.693599484662577,882,7,461514.950133418,56957648455.01,943920,29.74177227,1.62652361544694,5.68650485261427,263932,165993,83878178,161192,107727,1321276.59276954,58032972,0.115176078165763,1646,47,8844
1442361600,44393,0.698806744966443,944,7.8,421875.629263062,56957648455.01,854930.72,27.13904934,1.4664637068173,5.05699619659409,261990,169059,84047237,165564,113819,1432383.60578648,58298798,0.174166561915033,1652,31,8529
1442448000,44490,0.688808609929078,855,9.21666666666667,399224.588765717,56957648455.01,830934,26.22637494,1.28604627132058,3.44291597954804,250985,241346,84288583,238266,187035,1352347.35497333,64611517,-0.015350142409522,1644,16,8761
1442534400,44578,0.617110090277778,899,8.1,424738.988410217,59335351233.8666,844821.74,26.57437234,1.3073265515675,4.48585854616896,273195,188330,84476913,180020,129207,1201441.58693672,64622090,0.090334943411595,1689,66,9291
1442620800,44638,0.461650856060606,860,8.75,389344.072709366,59335351233.8666,766418.62,22.72770657,1.22621856853905,6.49512809430588,230379,117999,84594912,114515,67688,1301022.97437046,62502611,0.1313877346351,1848,64,7344
1442707200,44695,0.475198641666667,807,9.56666666666667,353949.157008514,59335351233.8666,695204,20.50270252,1.47194210064152,6.56267640867341,264443,105933,84700845,101659,63549,869500.50258069,47230390,0.104135847179914,1817,73,7185
1442793600,44768,0.553837363636364,786,8.78333333333333,389344.072709366,59335351233.8666,753538.56,26.79271324,0.987445794248226,6.04441079034548,285612,124667,84825512,119372,71666,1487223.85422618,76311891,0.096807160818622,1704,13,8482
1442880000,44848,0.50275883125,744,6.75,471932.209344686,59335351233.8666,923685.18,26.72725503,1.2569173982972,6.75099896215521,327724,136822,84962334,132321,75582,1536071.65120848,73488137,0.155295334912576,1766,29,9391
1442966400,44923,0.50182222,941,8.2,442436.446260643,59335351233.8666,868521.15,27.90074242,1.35557630223285,6.43520605494799,250674,134964,85097298,128069,75978,1354982.61012441,64070252,0.031621295508561,1657,14,40016
1443052800,44991,0.474493386206897,806,8.15,427688.564718621,59335351233.8666,853501.1,24.26546849,1.64357938410104,6.83774574994793,239053,124822,85222120,119219,74269,1131711.59734276,51929411,0.08631849224688,1627,12,7567
1443139200,45063,0.446153759259259,911,7.75,477831.361961494,59335351233.8666,961315.83,27.12553705,1.2946433045673,7.35288228545204,255255,130740,85352860,126908,71425,1449833.86953349,74253335,0.217987249405811,1664,37,9114
1443225600,45128,0.431923611842105,882,7.58333333333333,448335.598877451,59335351233.8666,894132,25.68909341,2.0762503283934,7.47639513687978,249080,119594,85472454,115045,63336,1084746.27678911,43064749,0.163038169873817,1737,36,5945
1443312000,45189,0.426253826388889,1087,8.15,424738.988410217,59335351233.8666,842917,20.98693709,2.35111670492338,7.85892630715298,251247,107256,85579710,101501,60581,762590.48217554,35851772,0.128621738576448,1729,40,6308
1443398400,45261,0.524385517985612,874,7.9,409991.106868196,59335351233.8666,836290,25.99373327,1.22317656901788,6.38950223478626,246314,130885,85710595,126552,70848,1369699.08721536,68370342,0.136387410561311,1701,52,7258
1443484800,45336,0.434677213872832,667,6.56666666666667,510276.701353941,59335351233.8666,1033908,25.94376393,1.39813009583288,7.41471600688468,267985,139440,85850035,135138,77635,1643197.11596666,73949342,0.167130693858855,1616,33,7439
1443571200,45418,0.532548735483871,794,8.03333333333333,457184.327802664,59335351233.8666,928562.73,28.15450861,1.23100854434155,6.56919816626695,272223,141351,85991386,136404,79604,1549007.54682263,75431055,0.102003070347464,1501,17,7521
1443657600,45487,0.45193961038961,955,7.86666666666667,465548.431663339,60813224039.4404,927003.42,29.54151507,1.38807345456449,6.8219701953858,247211,135885,86127271,132272,80077,1408171.12430942,66783456,0.047015083230351,1455,14,6915
1443744000,45555,0.547095784,1033,8,377880.220505957,60813224039.4404,748769.22,24.63261278,0.833448600450245,5.50804554917207,254192,135941,86263212,132606,76845,1834545.02163264,89839880,0.066912973479421,1523,54,6633
1443830400,45621,0.439540934210526,1018,7.9,459502.348135243,60813224039.4404,914586.08,24.86350758,1.80314048145992,6.88279711017459,234800,132880,86396092,129718,71408,1180360.35979522,50721843,0.134917625001248,1680,56,5799
1443916800,45676,0.365588569536424,898,7.96666666666667,456479.306371196,60813224039.4404,908309.71,18.81504764,2.74091274696662,9.00582710345238,261675,100858,86496950,98648,66130,918962.56402582,33138950,0.120438517018779,1635,60,6556
1444003200,45737,0.418199,863,7.73333333333333,447410.181079053,60813224039.4404,890376.84,22.34545918,1.63134962923593,7.5758699203594,226632,117528,86614478,115131,79815,1215322.43152534,54579155,0.129974093352018,1640,55,7937
1444089600,45806,0.465399651006711,705,7.78333333333333,450433.2228431,60813224039.4404,924519.16,23.79329659,1.09373459512055,6.49487277478819,249199,142346,86756824,140787,84114,1780616.55272545,84528657,0.106454890055768,1537,28,10580
1444176000,45897,0.674966711111111,906,10.9833333333333,408110.638146433,60813224039.4404,834095.25,26.85313864,1.07036831643387,5.97849171421199,239250,139516,86896340,136497,81526,1481143.69498892,77926003,0.052231878837651,1453,17,9002
1444262400,45992,0.695507496350365,998,9.01666666666667,414156.721674529,60813224039.4404,841733.41,26.40812974,0.819364573787295,6.03004090550899,265540,139590,87035930,136722,83072,1975585.3381381,102730022,0.05209584100231,1271,15,7988
1444348800,46069,0.583549917293233,896,11.5833333333333,402064.554618338,60813224039.4404,819523.44,23.5205094,1.11020470503332,6.85851067034898,211096,119490,87155420,117816,79470,1352775.24589824,73817327,0.22048442690045,1364,36,6977
1444435200,46162,0.626499073825503,964,7.9,450433.2228431,60813224039.4404,921712.5,25.49534435,1.64895404799683,7.16627921441789,278854,128618,87284038,127194,83090,1283682.35625086,55896797,0.255443701667647,1391,52,5760
1444521600,46250,0.5901196,928,7.36666666666667,453456.264607148,60813224039.4404,935013.52,19.80117665,2.33628968379669,8.83104629857005,234919,105878,87389916,104281,73713,980167.58991442,40021301,0.190114755307958,1358,46,6282
1444608000,46328,0.558868771428571,1063,9.55,423225.846966671,60813224039.4404,868877.49,23.74975114,1.48915041262966,6.84548984849559,232117,126927,87516843,124371,76431,1362093.22901383,58347195,0.202746159646413,1412,44,7768
1444694400,46405,0.578977835820895,845,9.56666666666667,405087.596382386,60813224039.4404,842332.5,25.32149388,1.15836661747714,6.29748349619085,235683,133757,87650600,130340,81303,1618164.22785873,72717263,0.200540751722731,1411,45,7733
1444780800,46479,0.491136552631579,822,8.05,459502.348135243,60813224039.4404,974099.6,26.01374838,1.15578698650685,7.14888264261443,228578,136259,87786859,133248,82713,1604043.53239062,84280201,0.095650459297821,1466,24,9130
1444867200,46571,0.568599613496933,1087,7.41666666666667,493327.875053937,60883825480.0983,1045411.92,29.32881596,1.1208633991136,6.64901874984099,307247,157228,87944087,152540,82912,2130369.11669856,93268450,0.067972528561401,1302,23,7470
1444953600,46652,0.525302483870968,1110,7.25,469115.464008345,60883825480.0983,1023533.62,27.25756736,1.29084654007422,7.11355332383501,275882,143885,88087972,139120,80779,1706812.78991993,79291658,0.100745154904821,1316,35,6956
1445040000,46737,0.654771526717557,954,8.88333333333333,396478.230871569,60883825480.0983,888738.21,28.3979313,0.942095301671545,6.37966383840124,313859,139308,88227280,137027,84150,1734621.27763957,94336338,0.078137060369481,1313,48,5901
1445126400,46810,0.517376356643357,949,8.68333333333333,432796.847439957,60883825480.0983,944259.12,23.11188843,1.6971081919778,7.81296331231693,274902,120858,88348138,116380,72237,1071197.31515051,55639300,0.186281895834915,1405,44,6319
1445212800,46895,0.513074746987952,1013,7.7,502407.529196034,60883825480.0983,1103132.16,26.90024528,1.38310905104952,8.07664321328423,266086,136583,88484721,134440,85680,1370688.34441818,79757425,0.184621528841762,1398,45,8297
1445299200,46972,0.612539,827,9.61666666666667,384372.025348773,60883825480.0983,864439.2,29.84547675,1.01653567061115,6.26042294322132,290886,138080,88622801,135153,85735,1577569.83549481,85037764,0.16984031784157,1229,31,8665
1445385600,47065,0.643368337931035,829,8.98333333333333,438849.950201355,60883825480.0983,983560.5,30.92973723,1.1690923079174,6.10789537418261,309724,161031,88783832,154119,90701,1461543.98073273,84130269,0.158414095093949,0,39,8204
1445472000,47147,0.524851579617834,896,8.13333333333333,475168.566769743,60883825480.0983,1083198.3,29.269015,1.17712789921247,7.22657330993856,289944,149891,88933723,146034,89783,1621906.31295892,92020442,0.075736724075467,1216,21,8587
1445558400,47227,0.520110136363636,1138,7.8,466088.912627646,60883825480.0983,1075873.54,28.1587973,1.30048451469165,7.35780894803792,281281,146222,89079945,138481,87357,1442045.16596602,82728670,0.136875545370273,1361,41,8024
1445644800,47306,0.573187633093525,1119,8.36666666666667,420690.641917161,60883825480.0983,980489.7,28.61850485,1.32490785713534,6.96237014208923,323968,140827,89220772,137519,82729,1438771.54114449,74004369,0.156117609877964,1377,56,6160
1445731200,47384,0.509111322580645,1005,8.41666666666667,469115.464008345,60883825480.0983,1150243.99,24.19684513,1.2451136569703,8.9716321787082,278147,128209,89348981,122953,77733,1349019.65013315,92380642,0.220274882971126,1483,79,6783
1445817600,47460,0.501171947368421,1021,7.01666666666667,460035.809866248,60883825480.0983,1089933.75,25.28704706,1.22891778844499,8.6474540030625,277058,126041,89475022,122497,77157,1555314.874852,88690534,0.07878113241734,1568,107,8519
1445904000,47544,0.532480018987342,985,7.38333333333333,478195.118150442,60883825480.0983,1173025.4,30.03937533,1.07158725581432,8.28355118671836,282636,141609,89616631,140035,90746,1817399.43008303,109466158,0.223036124792334,1833,77,9033
1445990400,47622,0.576889411764706,1101,10.15,411610.987775064,60883825480.0983,1024800.6,28.96944937,0.900149459191865,6.62127101451148,274092,154774,89771405,152309,99545,1982987.3202628,113847827,0.183560289138903,1202,27,9695
1446076800,47710,0.598327013513513,1126,7.61666666666667,458010.013458185,62253982449.7608,1158573.88,33.48909435,0.777191552607161,6.99528975619181,297971,165622,89937027,162879,99444,2282588.66553864,149071857,0.129641979757603,672,27,10211
1446163200,47800,0.552608969512195,1362,6.9,507524.609507718,62253982449.7608,1360583.6,33.21211626,0.761741892913241,8.24906085923195,298795,164938,90101965,162589,94783,2576175.75345419,178614779,0.160477037759704,856,69,9029
1446249600,47878,0.515852118421053,1270,7.38333333333333,470388.662470568,62253982449.7608,1190201.76,28.36131688,0.975754444521632,7.66428251294336,318120,155292,90257257,153148,83789,1892685.65373998,121977590,0.167392336054264,1096,122,6855
1446336000,47963,0.535353591194969,1205,8.5,492051.298242239,62253982449.7608,1246623,27.61874593,1.04428360568731,7.9581162861958,305108,156648,90413905,151460,88832,1808217.93870394,119375905,0.132090030793693,1620,77,8294
1446422400,48049,0.598349689655172,991,8.4,448726.026698897,62253982449.7608,1245221.95,30.92341672,0.791673178192677,7.79940591020694,298505,159656,90573561,154645,94504,2318357.45566288,157289900,0.084223402723354,1775,82,10020
1446508800,48153,0.6632265,962,7.48333333333333,488956.635989143,62253982449.7608,1628638,32.90854536,0.632612484225126,9.14826402736664,360192,178027,90751588,175214,105370,2921589.02777319,257446389,0.109691621719983,1308,60,11545
1446595200,48272,0.773893503225807,1039,9.88333333333333,479672.649229855,62253982449.7608,1713673.05,46.51890714,0.510938719470999,8.11701843966256,392233,211121,90962709,206942,125397,11707414.8602183,335396983,0.141502594659525,1297,51,14390
1446681600,48386,0.768430583892618,1077,7.76666666666667,461104.67571128,62253982449.7608,1504000,35.65030072,0.505491681422295,7.94396966079672,374641,189326,91152035,187209,121820,3874950.61169076,297532097,0.151079863362434,1519,40,16294
1446768000,48477,0.670328883211679,967,9.2,423968.72867413,62253982449.7608,1342629.66,32.5182418,0.621828069143896,8.12660948830002,354664,165214,91317249,162759,102945,2867169.8020302,215916541,0.187200210870425,1487,49,11448
1446854400,48565,0.544952944785276,1056,8.81666666666667,504429.947254622,62253982449.7608,1589032.76,27.24627205,0.992141175061954,9.83342776694824,317500,161595,91478844,158223,95123,2299911.46833873,160161961,0.108682115127803,1617,71,8075
1446940800,48644,0.564960357142857,940,8.71666666666667,433252.715433418,62253982449.7608,1344441.24,24.18116382,1.06697052371019,9.97470964869978,333196,134785,91613629,130392,82112,2106559.62605101,126005472,0.148462940357711,1624,66,7956
1447027200,48733,0.606881149659864,1026,8.55,454915.351205089,62253982449.7608,1402696.4,28.22602453,0.729125253246862,9.18025066265258,310788,152795,91766424,149909,97277,2906015.99550911,192380718,0.111981190447637,1535,55,11166
1447113600,48813,0.55996806993007,954,9.16666666666667,442536.702192705,62253982449.7608,1273595.16,27.36790426,0.814137376847198,8.26848769720184,295638,154030,91920454,151205,95182,2580989.22593423,156434921,0.126255059114401,1420,50,10928
1447200000,48912,0.564048615819209,857,7.68333333333333,579380.20997339,65848255179.7026,1380604.5,30.2843787,0.663556148410022,8.06621036580022,340384,171159,92091613,166407,98294,3860070.45709739,208061443,0.111173182236098,1381,21,9358
1447286400,48991,0.547871479452055,982,8.51666666666667,477906.839865056,65848255179.7026,1218630,25.54702522,0.720277627023296,7.90194463717181,301266,154219,92245832,151858,93415,2970257.4198988,169188929,0.136109516392116,1516,31,9258
1447372800,49073,0.493198628742515,1204,7.76666666666667,546646.864777153,65848255179.7026,1395572.2,26.23777854,0.967701167989571,8.88967437001554,299301,156988,92402820,153761,92003,2861605.14895481,144215203,0.106658414051459,1614,70,8749
1447459200,49153,0.531593092105263,1104,9.33333333333333,497546.846982798,65848255179.7026,1269517.5,25.03323565,0.912929517921214,8.13454329926633,348007,156065,92558885,152490,89418,3242922.67522939,139059749,0.096198427766227,1730,40,6794
1447545600,49226,0.508644296551724,975,8.11666666666667,474633.505345433,65848255179.7026,1175537.51,22.58995092,1.06286094013392,8.48965825792427,301039,138467,92697352,135870,78622,2128062.23135184,110601252,0.133527378133405,1675,33,7023
1447632000,49310,0.479200732954545,892,7.03333333333333,576106.875453766,65848255179.7026,1457241,25.8693141,1.04887231068288,9.65431092737608,310746,150942,92848294,147945,86460,2538621.21886518,138934071,0.020632044117553,1715,62,8825
1447718400,49398,0.54902897515528,727,8.18333333333333,527006.857659411,65848255179.7026,1360933.45,26.60929107,1.04447390461262,8.59967804921203,321631,158254,93006548,156496,95146,1856400.16221925,130298464,0.082516265847909,1756,41,9949
1447804800,49490,0.662569764285714,891,8.93333333333333,458266.832747314,65848255179.7026,1179974.88,28.65607622,0.793721369265102,6.99920444636894,328378,168587,93175135,166056,103408,2009885.64118862,148663615,0.126527792814898,1560,31,9285
1447891200,49572,0.589680107142857,987,10.5,458266.832747314,65848255179.7026,1159725,25.51230756,0.946899838558713,7.50334819262298,297379,154561,93329696,153203,93780,2024646.99394623,122475995,0.070877323050494,1158,13,8819
1447977600,49654,0.520788742138365,990,7.525,520460.188620164,65848255179.7026,1282480,25.68798169,1.0941637449917,8.26723737816513,298609,155128,93484824,152649,91304,2253779.26709082,117210976,0.100301286575483,1113,48,8254
1448064000,49739,0.482332157303371,1016,7.25,582653.544493014,65848255179.7026,1456881,25.20808542,1.42460690934305,9.17131040213532,334688,158852,93643676,155181,86311,1611089.44015914,102265473,0.21210821722722,1185,85,7416
1448150400,49808,0.40130741954023,1051,7.03333333333333,569560.206414519,65848255179.7026,1409226.76,22.28715044,1.87528227984372,11.1344992256882,265164,126564,93770240,122866,77790,1104568.38641244,75147447,0.159089249175845,1149,60,7287
1448236800,49896,0.552857575,1175,8.4,523733.523139788,65848255179.7026,1306072.25,25.51151834,1.46580479887139,9.1527018598719,324317,142698,93912938,139554,86411,1278362.9037498,89102741,0.165923310738118,1176,43,8246
1448323200,49975,0.522624796052632,832,8.71666666666667,549490.493161529,72722780642.5472,1227886.4,24.94506527,1.34394354485183,8.18285440102362,307413,150056,94062994,147186,94471,1414610.27226752,91364433,0.098751384626723,1197,36,7454
1448409600,50056,0.530170850649351,1147,7.21666666666667,556720.631229444,72722780642.5472,1259375,25.58035035,1.18068865738244,8.26020083561257,307690,152463,94215457,149233,91808,1858049.90944749,106664445,0.164995817719324,1351,33,7164
1448496000,50148,0.569060333333333,960,8.23333333333333,585641.183501104,72722780642.5472,1419492,29.18544934,0.90450957911499,8.61708249863413,319759,164730,94380187,162573,97628,2148058.27435435,156934988,0.104095662551248,1674,28,9513
1448582400,50233,0.570497926174497,1205,8.85,538645.286059657,72722780642.5472,1348275,25.41874713,0.84265392637481,8.60203905856232,284894,156739,94536926,155381,94035,2195779.20854884,160003408,0.181378646670811,1775,60,7169
1448668800,50322,0.612602863013699,1182,8.3,527800.078957785,72722780642.5472,1301570.64,28.0049699,1.17812545916619,7.58482208832065,349162,171602,94708528,167772,94666,2064689.21498565,110478101,0.282289436335608,1973,58,6462
1448755200,50393,0.455331987261147,1102,7.71666666666667,567565.838331317,72722780642.5472,1436265.08,21.63065329,1.78164822865431,10.9841468973218,269023,130758,94839286,128467,82979,1270903.66977291,80614403,0.123828516206283,1851,60,7059
1448841600,50492,0.663142446666667,1191,11.2166666666667,542260.355093615,72722780642.5472,1408908.46,32.24050832,0.942246085205337,8.18262232624591,384237,172183,95011469,169951,103538,2271903.22712902,149526592,0.137513192293928,1718,57,9143
1448928000,50594,0.536199416666667,1045,6.76666666666667,694093.254519827,72722780642.5472,1736234.24,32.66538323,1.05637499182515,9.41538274657817,365897,184404,95195873,182458,109091,2663137.25754462,164357757,0.134525304597817,1670,42,9392
1449014400,50692,0.66746487755102,1230,8.36666666666667,531415.147991742,72722780642.5472,1337791.88,31.42432556,0.746842219077874,7.5463364113788,339855,177277,95373150,175833,106626,2701487.04874463,179126440,0.171669156774316,1358,34,8799
1449100800,50787,0.664412569444445,1208,8.8,520569.94088987,72722780642.5472,1316201.19,31.18138861,0.908863273914005,7.72794958812097,317811,170317,95543467,168169,103686,2151712.50716624,144818393,0.183283114085889,703,79,8288
1449187200,50869,0.564399178082192,1257,8.93333333333333,527800.078957785,72722780642.5472,1326955.76,27.03445429,1.05649308233272,8.2448290088478,274245,160944,95704411,160017,102105,2667462.20828101,125600042,0.093220905324803,741,74,8029
1449273600,50973,0.623240821428571,1078,7.71666666666667,607331.597704848,72722780642.5472,1598511.04,32.71329254,0.822590790120126,7.98405218442359,426997,200213,95904624,198627,107750,4814997.0746156,194326396,0.130427006601863,783,43,7077
1449360000,51071,0.572171406976744,1206,7.3,621791.873840678,72722780642.5472,1688873.2,30.07728753,0.826305802569267,9.39426734231854,374142,179777,96084401,176751,98004,5637565.63396128,204388399,0.153458002508495,1346,68,7456
1449446400,51169,0.64958178807947,1266,8.03333333333333,593762.303117281,79102380900.226,1505973.06,32.2348716,0.880185883787356,8.10586830150494,340611,185788,96270189,184241,103201,3098092.99736766,171097161,0.06503259941912,1913,56,8731
1449532800,51275,0.66738741509434,1249,7.78333333333333,625219.908580448,79102380900.226,1582724.93,32.11371119,0.935250254910498,8.23919649968505,374956,192097,96462286,189911,110845,2992135.18511897,169230099,0.15979132415794,1173,80,15178
1449619200,51388,0.64314288700565,1258,6.41666666666667,695999.520872574,79102380900.226,1847312.62,37.33796324,0.88367623211822,8.30241668651659,414210,222503,96684789,220194,121179,3869382.89820268,209048581,0.095228124395133,1338,39,63357
1449705600,51501,0.580618642857143,1179,6.8,770711.333847596,79102380900.226,2051183.4,35.30416521,1.09024055937496,9.70046819136258,403387,211452,96896241,210092,114772,3370213.78203313,188140441,0.108499583249468,1544,32,28831
1449792000,51606,0.600046308571429,1324,7.93333333333333,688135.119506782,79102380900.226,1961096.06,39.63005169,1.01069685469109,9.28558063996818,387377,211198,97107439,209083,118817,3624518.39333963,194034052,0.173388574069233,1449,51,15030
1449878400,51720,0.687888425149701,1381,8.45,656677.514043615,79102380900.226,1796268.96,41.97835617,0.990955805221964,8.49476467917676,457574,211456,97318895,208621,114950,3535444.34352363,181266304,0.112262090976143,1527,63,10109
1449964800,51816,0.650935067114094,1339,8.45,585897.901751489,79102380900.226,1648972.82,33.00810311,0.987807877224179,8.85825389065866,381029,186151,97505046,183264,102888,5135908.45420024,166932544,0.189577426205197,1733,94,9965
1450051200,51934,0.670941056818182,1399,7.91666666666667,692067.320189678,79102380900.226,1978018.4,39.48664553,1.0988909008739,8.93014596002691,423138,221499,97726545,215962,116030,4813539.63477488,180001345,0.239732722880946,1625,67,10789
1450137600,52047,0.589143512953368,1132,6.18333333333333,758914.731798908,79102380900.226,2234910.72,39.39891977,1.05829822848419,9.81489605016996,392348,227706,97954251,221166,121683,4352520.59535416,211179671,0.118970653098795,1518,34,13363
1450224000,52160,0.67564855952381,1442,7.53333333333333,660609.714726511,79102380900.226,1926328.77,39.1447328,0.979959420106555,8.65645132588269,411804,222531,98176782,216574,117482,4432222.99304562,196572300,0.137851905744065,1572,23,12503
1450310400,52267,0.676203924528302,1582,7.65,625219.908580448,79102380900.226,1819000.68,37.22822923,1.01902121361649,8.28324535519126,395053,219600,98396382,213882,117740,4256300.69285047,178504692,0.008833490902111,1755,22,10082
1450396800,52368,0.6342352625,1341,7.46666666666667,629152.109263344,79102380900.226,1852781.15,37.92492881,1.01965415970556,8.64222714063819,383932,214387,98610769,210012,113325,4026919.22355707,181706820,0.075733559502073,1819,38,8657
1450483200,52472,0.672177303225806,1524,7.8,720030.586381442,93448670796.3238,1803135.6,35.93690521,1.05614874535521,8.31152555498193,427602,216944,98827713,212043,107302,3973674.77960207,170727429,0.123391872758815,1774,50,7633
1450569600,52566,0.558967088757396,1374,6.41666666666667,785065.607086862,93448670796.3238,1851709.86,32.57857501,1.34572001124539,9.67248321937307,363933,191441,99019154,187359,100576,3854017.04962704,137599935,0.074240509656332,1759,51,7718
1450656000,52679,0.738472396103896,918,7.68333333333333,715385.227759626,93448670796.3238,1706543,40.54469579,0.889637606370622,7.68325439417951,451443,222112,99241266,216719,109182,5241787.46538396,191824512,0.117716891829394,1875,19,9199
1450742400,52789,0.780452347517731,802,8.45,654995.565676021,93448670796.3238,1553396.74,38.26775215,0.758303952710767,6.96184618832071,391920,223130,99464396,212631,113228,4814662.1020518,204851463,0.124773757423812,1768,18,8303
1450828800,52901,0.681074981818182,1036,7.86666666666667,766484.172599599,93448670796.3238,1837989.6,39.9396651,1.08745753238219,8.30583354798476,409651,221289,99685685,208259,111963,4523984.27721081,169017138,0.050113847168549,1735,13,8266
1450915200,53009,0.729167429530201,1230,9.11666666666667,692158.434650547,93448670796.3238,1709121.75,40.27402729,0.907151542821781,7.52290713899,410857,227189,99912874,208294,106063,4734609.23671508,188405318,0.144824251604287,2031,27,7148
1451001600,53096,0.652635067164179,1051,8.53333333333333,622478.055323311,93448670796.3238,1537832.4,30.46228338,1.17464080600968,8.35215615563425,329540,184124,100096998,167557,93386,4018262.26654055,130919375,0.110678389783746,1977,36,6632
1451088000,53184,0.477272801075269,1139,6.06666666666667,864036.70365773,93448670796.3238,1955357.22,28.83614603,1.49318675811604,11.4412607077658,347238,170904,100267902,155481,90979,2670582.9444869,130951953,0.10729425367033,1954,39,8664
1451174400,53273,0.457474835897436,915,6.01666666666667,905844.931254072,93448670796.3238,2050872.46,26.99051992,2.66316725304774,13.1000961968394,341200,156554,100424456,147338,91267,1517703.74445347,77008774,0.068617537394507,1986,56,13392
1451260800,53367,0.585629142857143,1043,7.11666666666667,747902.738112336,93448670796.3238,1719238.9,30.14051256,1.62552485976868,10.3049017903702,314685,166837,100591293,158084,93619,1979239.84141417,105765156,0.134297044569006,1900,54,9782
1451347200,53467,0.657941046052632,946,8.41666666666667,706094.510515994,93448670796.3238,1652090.16,32.07409932,1.61475116294628,8.83281736526946,343081,187040,100778333,181479,106510,2089114.92258118,102312368,0.145278247731246,1669,34,8690
1451433600,53564,0.564868832369942,972,7.08333333333333,803647.041574125,93448670796.3238,1864368,31.69411709,1.86573067223589,10.253019204118,342062,181836,100960169,177368,107580,2490059.56835637,99926963,0.157806833158959,1700,61,8638
1451520000,53647,0.579926861111111,1147,7.43333333333333,743604.444166195,103880340815.456,1557216.18,27.14353204,2.05815448773334,9.4875842614481,310331,164132,101124301,159215,99227,1227621.26850317,75660801,0.117766416615531,1295,28,7240
1451606400,53710,0.469414296296296,1304,7.78333333333333,697129.166405808,103880340815.456,1467328.02,19.7356877,2.61508751253242,11.8693772194495,232199,123623,101247924,118543,77955,976452.83932417,56110092,0.124994477068017,1355,39,6245
